"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 30 16:02:20 GMT 2023","Mon Oct 30 16:02:20 GMT 2023","1","tests","test_text_box","","","","Test x",""
"passed","Mon Oct 30 16:02:16 GMT 2023","Mon Oct 30 16:02:19 GMT 2023","3152","tests","test_text_box","","","","Test text box form.","This test checks the data entered and the data in the displayed table."
